id,error_tag,confidence,check,rationale,proposed_fix,evidence
ocdce9a_c,duplicate_metabolite,low,duplicates:_skel,same InChIKey skeleton (stereo/tautomer differences expected) as ['ocdcea_c'] in compartment c,"merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",_skel=ZQPPMHVWECSIRJ
mi1456p_c,duplicate_metabolite,low,duplicates:_skel,same InChIKey skeleton (stereo/tautomer differences expected) as ['mi3456p_c'] in compartment c,"merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",_skel=MRVYFOANPDTYBY
mi3456p_c,duplicate_metabolite,low,duplicates:_skel,same InChIKey skeleton (stereo/tautomer differences expected) as ['mi1456p_c'] in compartment c,"merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",_skel=MRVYFOANPDTYBY
Glc_aD_h,duplicate_metabolite,low,duplicates:_skel,"same InChIKey skeleton (stereo/tautomer differences expected) as ['man_h', 'gal_h'] in compartment h","merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",_skel=WQZGKKKJIJFFOK
man_h,duplicate_metabolite,low,duplicates:_skel,"same InChIKey skeleton (stereo/tautomer differences expected) as ['Glc_aD_h', 'gal_h'] in compartment h","merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",_skel=WQZGKKKJIJFFOK
gal_h,duplicate_metabolite,low,duplicates:_skel,"same InChIKey skeleton (stereo/tautomer differences expected) as ['Glc_aD_h', 'man_h'] in compartment h","merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",_skel=WQZGKKKJIJFFOK
tag18111Z1819Z180_c,duplicate_metabolite,low,duplicates:_skel,same InChIKey skeleton (stereo/tautomer differences expected) as ['tag1801819Z18111Z_c'] in compartment c,"merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",_skel=QSSFEHLDOLWIDL
tag1801819Z18111Z_c,duplicate_metabolite,low,duplicates:_skel,same InChIKey skeleton (stereo/tautomer differences expected) as ['tag18111Z1819Z180_c'] in compartment c,"merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",_skel=QSSFEHLDOLWIDL
g1p_c,duplicate_metabolite,low,duplicates:_skel,"same InChIKey skeleton (stereo/tautomer differences expected) as ['man1p_c', 'gal1p_c'] in compartment c","merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",_skel=HXXFSFRBOHSIMQ
man1p_c,duplicate_metabolite,low,duplicates:_skel,"same InChIKey skeleton (stereo/tautomer differences expected) as ['g1p_c', 'gal1p_c'] in compartment c","merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",_skel=HXXFSFRBOHSIMQ
gal1p_c,duplicate_metabolite,low,duplicates:_skel,"same InChIKey skeleton (stereo/tautomer differences expected) as ['g1p_c', 'man1p_c'] in compartment c","merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",_skel=HXXFSFRBOHSIMQ
akg_h,name_collision,medium,name_collision,name normalises identically to ['2oglut_h'] in compartment h; same formula,disambiguate the names or merge the species,name_key=2oxoglutarate
2oglut_h,name_collision,high,name_collision,"name normalises identically to ['akg_h'] in compartment h; same formula; it carries 1 reaction(s) against 22 for akg_h, so 2oglut_h is the likely intruder",merge into akg_h and redirect its reactions,name_key=2oxoglutarate
cholphya_u,name_collision,low,name_collision,name normalises identically to ['chlaemr_u'] in compartment u; formulas differ,disambiguate the names or merge the species,name_key=chlorophylla
chlaemr_u,name_collision,low,name_collision,"name normalises identically to ['cholphya_u'] in compartment u; formulas differ; it carries 1 reaction(s) against 8 for cholphya_u, so chlaemr_u is the likely intruder",merge into cholphya_u and redirect its reactions,name_key=chlorophylla
ocdce9a_h,name_collision,medium,name_collision,name normalises identically to ['ocdcea_h'] in compartment h; same formula,disambiguate the names or merge the species,name_key=9zoctadecenoate
ocdcea_h,name_collision,medium,name_collision,name normalises identically to ['ocdce9a_h'] in compartment h; same formula,disambiguate the names or merge the species,name_key=9zoctadecenoate
ocdcea_c,name_collision,medium,name_collision,name normalises identically to ['ocdce9a_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=9zoctadecenoate
ocdce9a_c,name_collision,medium,name_collision,name normalises identically to ['ocdcea_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=9zoctadecenoate
ocdccoa_c,name_collision,medium,name_collision,name normalises identically to ['stcoa_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=octadecanoylcoa
stcoa_c,name_collision,medium,name_collision,name normalises identically to ['ocdccoa_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=octadecanoylcoa
tag1819Z18111Z18111Z_c,name_collision,medium,name_collision,name normalises identically to ['tag18111Z18111Z1819Z_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=tg18111z18111z1819z
tag18111Z18111Z1819Z_c,name_collision,medium,name_collision,name normalises identically to ['tag1819Z18111Z18111Z_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=tg18111z18111z1819z
tag1601819Z18111Z_c,name_collision,medium,name_collision,name normalises identically to ['tag18111Z1819Z160_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=111zoctadecenoyl29zoctadecenoyl3hexadecanoylsnglycerol
tag18111Z1819Z160_c,name_collision,medium,name_collision,name normalises identically to ['tag1601819Z18111Z_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=111zoctadecenoyl29zoctadecenoyl3hexadecanoylsnglycerol
tag1819Z1819Z180_c,name_collision,medium,name_collision,name normalises identically to ['tag1801819Z1819Z_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=12di9zoctadecenoyl3octadecanoylsnglycerol
tag1801819Z1819Z_c,name_collision,medium,name_collision,name normalises identically to ['tag1819Z1819Z180_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=12di9zoctadecenoyl3octadecanoylsnglycerol
tag16018111Z18111Z_c,name_collision,medium,name_collision,name normalises identically to ['tag18111Z18111Z160_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=12di11zoctadecenoyl3hexadecanoylsnglycerol
tag18111Z18111Z160_c,name_collision,medium,name_collision,name normalises identically to ['tag16018111Z18111Z_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=12di11zoctadecenoyl3hexadecanoylsnglycerol
akg_m,name_collision,medium,name_collision,name normalises identically to ['2oglut_m'] in compartment m; same formula,disambiguate the names or merge the species,name_key=2oxoglutarate
2oglut_m,name_collision,high,name_collision,"name normalises identically to ['akg_m'] in compartment m; same formula; it carries 1 reaction(s) against 21 for akg_m, so 2oglut_m is the likely intruder",merge into akg_m and redirect its reactions,name_key=2oxoglutarate
hisocit_m,name_collision,medium,name_collision,name normalises identically to ['hicit_m'] in compartment m; same formula,disambiguate the names or merge the species,name_key=2r3shomoisocitrate
hicit_m,name_collision,medium,name_collision,name normalises identically to ['hisocit_m'] in compartment m; same formula,disambiguate the names or merge the species,name_key=2r3shomoisocitrate
tag1819Z1819Z18111Z_c,name_collision,medium,name_collision,name normalises identically to ['tag18111Z1819Z1819Z_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=tg18111z1819z1819z
tag18111Z1819Z1819Z_c,name_collision,medium,name_collision,name normalises identically to ['tag1819Z1819Z18111Z_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=tg18111z1819z1819z
metarhodopsin_h,name_collision,medium,name_collision,"name normalises identically to ['lumirhodopsin_h', 'bathorhodopsin_h'] in compartment h; same formula",disambiguate the names or merge the species,name_key=bathorhodopsin
lumirhodopsin_h,name_collision,medium,name_collision,"name normalises identically to ['metarhodopsin_h', 'bathorhodopsin_h'] in compartment h; same formula",disambiguate the names or merge the species,name_key=bathorhodopsin
bathorhodopsin_h,name_collision,medium,name_collision,"name normalises identically to ['metarhodopsin_h', 'lumirhodopsin_h'] in compartment h; same formula",disambiguate the names or merge the species,name_key=bathorhodopsin
tag1601819Z1819Z_c,name_collision,medium,name_collision,name normalises identically to ['tag1819Z1819Z160_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=12di9zoctadecenoyl3hexadecanoylsnglycerol
tag1819Z1819Z160_c,name_collision,medium,name_collision,name normalises identically to ['tag1601819Z1819Z_c'] in compartment c; same formula,disambiguate the names or merge the species,name_key=12di9zoctadecenoyl3hexadecanoylsnglycerol
2oglut_m,shadow_duplicate,high,shadow_duplicate,"unannotated species with 1 reaction(s) has the same formula (C5H4O5) and compartment as akg_m ('2-oxoglutarate', 21 reactions), which is annotated",merge into akg_m and redirect its reactions,hub=akg_m mnxm=MNXM1368744
2oglut_h,shadow_duplicate,high,shadow_duplicate,"unannotated species with 1 reaction(s) has the same formula (C5H4O5) and compartment as akg_h ('2-oxoglutarate', 22 reactions), which is annotated",merge into akg_h and redirect its reactions,hub=akg_h mnxm=MNXM1368744
gal1p_L_c,uncurated_name_stub,high,uncurated_name_stub,"name 'gal1p-L[c]' only restates the identifier, so this species was added without curation","give it a chemical name and a MetaNetX id, or merge it into the species it duplicates",""
hmcit_L_m,uncurated_name_stub,high,uncurated_name_stub,"name 'hmcit-L[m]' only restates the identifier, so this species was added without curation","give it a chemical name and a MetaNetX id, or merge it into the species it duplicates",""
2oglutm_h,uncurated_name_stub,high,uncurated_name_stub,"name '2oglutm[h]' only restates the identifier, so this species was added without curation","give it a chemical name and a MetaNetX id, or merge it into the species it duplicates",""
npdp_h,charge_implausible_for_formula,medium,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C45H73O7P2; all 4 entries carry [-3.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled",set charge to -3 after confirming the protonation state,formula=C45H73O7P2 n_ref_entries=4
gdpgal_c,charge_implausible_for_formula,medium,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C16H23N5O16P2; all 7 entries carry [-2.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled",set charge to -2 after confirming the protonation state,formula=C16H23N5O16P2 n_ref_entries=7
hpot13_c,charge_implausible_for_formula,high,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C18H29O4; all 27 entries carry [-1.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled",set charge to -1 after confirming the protonation state,formula=C18H29O4 n_ref_entries=27
cacoa_c,charge_implausible_for_formula,medium,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C39H58N7O17P3S; all 7 entries carry [-4.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled",set charge to -4 after confirming the protonation state,formula=C39H58N7O17P3S n_ref_entries=7
gal1p_L_c,charge_implausible_for_formula,high,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C6H11O9P; all 58 entries carry [-2.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled",set charge to -2 after confirming the protonation state,formula=C6H11O9P n_ref_entries=58
pa_c,charge_implausible_for_formula,medium,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C18H29O2; all 4 entries carry [-1.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled",set charge to -1 after confirming the protonation state,formula=C18H29O2 n_ref_entries=4
whlnlc_h,charge_implausible_for_formula,high,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C18H31O3; all 24 entries carry [-1.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled",set charge to -1 after confirming the protonation state,formula=C18H31O3 n_ref_entries=24
whodce9a_h,charge_implausible_for_formula,high,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C18H33O3; all 18 entries carry [-1.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled",set charge to -1 after confirming the protonation state,formula=C18H33O3 n_ref_entries=18
hmcit_L_m,charge_implausible_for_formula,high,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C7H7O7; all 18 entries carry [-3.0, -1.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled",set charge to -3 after confirming the protonation state,formula=C7H7O7 n_ref_entries=18
2oglutm_h,charge_implausible_for_formula,high,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C5H6NO4; all 23 entries carry [-1.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled",set charge to -1 after confirming the protonation state,formula=C5H6NO4 n_ref_entries=23
pe1819Z1829Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146447 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
sqdg18111Z160_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146312 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dgts1839Z12Z15Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146554 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
sqdg1839Z12Z15Z160_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147311 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
mppp9me_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148334 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pg18111Z1613E_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147276 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
