reaction,reaction_name,reaction_string,metabolite,flag,source_tag,note
papa181hCv,"phosphatidate phosphatase (18:1(11z)/18:1(11z)), chloroplast",h2o_h + pa18111z18111z_h --> 12dgr18111z18111z_h + pi_h,pa18111z18111z_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,papa181hCv has no BiGG id and no xrefs but its name matches BiGG PAPA1819Z18111Zh (h2o_h + pa1819Z18111Z_h <-> 12dgr1819Z18111Z_h + pi_h); confirm whether it should be replaced by the BiGG reaction
pdemt1801819z,phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:0/18:1(9z)),amet_c + pdme1801819z_c --> ahcys_c + h_c + pchol1801819z_c,pdme1801819z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1801819z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt1801829z12z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:0/18:2(9z,12z))",amet_c + pdme1801829z12z_c --> ahcys_c + h_c + pchol1801829z12z_c,pdme1801829z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1801829z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt1801835z9z12z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:0/18:3(5z,12z,15z))",amet_c + pdme1801835z9z12z_c --> ahcys_c + h_c + pchol1801835z9z12z_c,pchol1801835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pchol1801835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt1801835z9z12z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:0/18:3(5z,12z,15z))",amet_c + pdme1801835z9z12z_c --> ahcys_c + h_c + pchol1801835z9z12z_c,pdme1801835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1801835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt1801845z9z12z15z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:0/18:4(5z,9z,12z,15z))",amet_c + pdme1801845z9z12z15z_c --> ahcys_c + h_c + pchol1801845z9z12z15z_c,pchol1801845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pchol1801845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt1801845z9z12z15z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:0/18:4(5z,9z,12z,15z))",amet_c + pdme1801845z9z12z15z_c --> ahcys_c + h_c + pchol1801845z9z12z15z_c,pdme1801845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1801845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt18111z1819z,phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:1(11z)/18:1(9z)),amet_c + pdme18111z1819z_c --> ahcys_c + h_c + pchol18111z1819z_c,pdme18111z1819z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme18111z1819z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt18111z1829z12z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:1(11z)/18:2(9z,12z))",amet_c + pdme18111z1829z12z_c --> ahcys_c + h_c + pchol18111z1829z12z_c,pdme18111z1829z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme18111z1829z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt18111z1835z9z12z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:1(11z)/18:3(5z,12z,15z))",amet_c + pdme18111z1835z9z12z_c --> ahcys_c + h_c + pchol18111z1835z9z12z_c,pchol18111z1835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pchol18111z1835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt18111z1835z9z12z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:1(11z)/18:3(5z,12z,15z))",amet_c + pdme18111z1835z9z12z_c --> ahcys_c + h_c + pchol18111z1835z9z12z_c,pdme18111z1835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme18111z1835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt18111z1845z9z12z15z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:1(11z)/18:4(5z,9z,12z,15z))",amet_c + pdme18111z1845z9z12z15z_c --> ahcys_c + h_c + pchol18111z1845z9z12z15z_c,pchol18111z1845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pchol18111z1845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt18111z1845z9z12z15z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:1(11z)/18:4(5z,9z,12z,15z))",amet_c + pdme18111z1845z9z12z15z_c --> ahcys_c + h_c + pchol18111z1845z9z12z15z_c,pdme18111z1845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme18111z1845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt1819z1819z,phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:1(9z)/18:1(9z)),amet_c + pdme1819z1819z_c --> ahcys_c + h_c + pchol1819z1819z_c,pdme1819z1819z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1819z1819z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt1819z1829z12z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:1(9z)/18:2(9z,12z))",amet_c + pdme1819z1829z12z_c --> ahcys_c + h_c + pchol1819z1829z12z_c,pchol1819z1829z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pchol1819z1829z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt1819z1829z12z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:1(9z)/18:2(9z,12z))",amet_c + pdme1819z1829z12z_c --> ahcys_c + h_c + pchol1819z1829z12z_c,pdme1819z1829z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1819z1829z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt1819z1845z9z12z15z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:1(9z)/18:4(5z,9z,12z,15z))",amet_c + pdme1819z1845z9z12z15z_c --> ahcys_c + h_c + pchol1819z1845z9z12z15z_c,pchol1819z1845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pchol1819z1845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt1819z1845z9z12z15z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:1(9z)/18:4(5z,9z,12z,15z))",amet_c + pdme1819z1845z9z12z15z_c --> ahcys_c + h_c + pchol1819z1845z9z12z15z_c,pdme1819z1845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1819z1845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt1829z12z1835z9z12z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:2(9z,12z)/18:3(5z,12z,15z))",amet_c + pdme1829z12z1835z9z12z_c --> ahcys_c + h_c + pchol1829z12z1835z9z12z_c,pchol1829z12z1835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pchol1829z12z1835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pdemt1829z12z1835z9z12z,"phosphatidyl-N-dimethylethanolamine N-methyltransferase (18:2(9z,12z)/18:3(5z,12z,15z))",amet_c + pdme1829z12z1835z9z12z_c --> ahcys_c + h_c + pchol1829z12z1835z9z12z_c,pdme1829z12z1835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1829z12z1835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pemt1801819Z,Phosphatidylethanolamine N-methyltransferase (18:0/18:1(9Z)),amet_c + pe1801819Z_c --> ahcys_c + h_c + pme1801819z_c,pme1801819z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1801819z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pemt1801829Z12Z,"Phosphatidylethanolamine N-methyltransferase (18:0/18:2(9Z,12Z))",amet_c + pe1801829Z12Z_c --> ahcys_c + h_c + pme1801829z12z_c,pme1801829z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1801829z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pemt1801835Z9Z12Z,"Phosphatidylethanolamine N-methyltransferase (18:0/18:3(5Z,12Z,15Z))",amet_c + pe1801835Z9Z12Z_c --> ahcys_c + h_c + pme1801835z9z12z_c,pme1801835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1801835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pemt1801845Z9Z12Z15Z,"Phosphatidylethanolamine N-methyltransferase (18:0/18:4(5Z,9Z,12Z,15Z))",amet_c + pe1801845Z9Z12Z15Z_c --> ahcys_c + h_c + pme1801845z9z12z15z_c,pme1801845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1801845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pemt18111Z1819Z,Phosphatidylethanolamine N-methyltransferase (18:1(11Z)/18:1(9Z)),amet_c + pe18111Z1819Z_c --> ahcys_c + h_c + pme18111z1819z_c,pme18111z1819z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme18111z1819z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pemt18111Z1829Z12Z,"Phosphatidylethanolamine N-methyltransferase (18:1(11Z)/18:2(9Z,12Z))",amet_c + pe18111Z1829Z12Z_c --> ahcys_c + h_c + pme18111z1829z12z_c,pme18111z1829z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme18111z1829z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pemt18111Z1835Z9Z12Z,"Phosphatidylethanolamine N-methyltransferase (18:1(11Z)/18:3(5Z,12Z,15Z))",amet_c + pe18111Z1835Z9Z12Z_c --> ahcys_c + h_c + pme18111z1835z9z12z_c,pme18111z1835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme18111z1835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pemt18111Z1845Z9Z12Z15Z,"Phosphatidylethanolamine N-methyltransferase (18:1(11Z)/18:4(5Z,9Z,12Z,15Z))",amet_c + pe18111Z1845Z9Z12Z15Z_c --> ahcys_c + h_c + pme18111z1845z9z12z15z_c,pme18111z1845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme18111z1845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pemt1819Z1819Z,Phosphatidylethanolamine N-methyltransferase (18:1(9Z)/18:1(9Z)),amet_c + pe1819Z1819Z_c --> ahcys_c + h_c + pme1819z1819z_c,pme1819z1819z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1819z1819z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pemt1819Z1829Z12Z,"Phosphatidylethanolamine N-methyltransferase (18:1(9Z)/18:2(9Z,12Z))",amet_c + pe1819Z1829Z12Z_c --> ahcys_c + h_c + pme1819z1829z12z_c,pme1819z1829z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1819z1829z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pemt1819Z1835Z9Z12Z,"Phosphatidylethanolamine N-methyltransferase (18:1(9Z)/18:3(5Z,12Z,15Z))",amet_c + pe1819Z1835Z9Z12Z_c --> ahcys_c + h_c + pme1819z1835z9z12z_c,pme1819z1835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1819z1835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pemt1819Z1845Z9Z12Z15Z,"Phosphatidylethanolamine N-methyltransferase (18:1(9Z)/18:4(5Z,9Z,12Z,15Z))",amet_c + pe1819Z1845Z9Z12Z15Z_c --> ahcys_c + h_c + pme1819z1845z9z12z15z_c,pme1819z1845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1819z1845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pemt1829Z12Z1835Z9Z12Z,"Phosphatidylethanolamine N-methyltransferase (18:2(9Z,12Z)/18:3(5Z,12Z,15Z))",amet_c + pe1829Z12Z1835Z9Z12Z_c --> ahcys_c + h_c + pme1829z12z1835z9z12z_c,pme1829z12z1835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1829z12z1835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1801819z,phosphatidyl-N-methylethanolamine N-methyltransferase (18:0/18:1(9z)),amet_c + pme1801819z_c --> ahcys_c + h_c + pdme1801819z_c,pdme1801819z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1801819z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1801819z,phosphatidyl-N-methylethanolamine N-methyltransferase (18:0/18:1(9z)),amet_c + pme1801819z_c --> ahcys_c + h_c + pdme1801819z_c,pme1801819z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1801819z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1801829z12z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:0/18:2(9z,12z))",amet_c + pme1801829z12z_c --> ahcys_c + h_c + pdme1801829z12z_c,pdme1801829z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1801829z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1801829z12z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:0/18:2(9z,12z))",amet_c + pme1801829z12z_c --> ahcys_c + h_c + pdme1801829z12z_c,pme1801829z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1801829z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1801835z9z12z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:0/18:3(5z,12z,15z))",amet_c + pme1801835z9z12z_c --> ahcys_c + h_c + pdme1801835z9z12z_c,pdme1801835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1801835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1801835z9z12z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:0/18:3(5z,12z,15z))",amet_c + pme1801835z9z12z_c --> ahcys_c + h_c + pdme1801835z9z12z_c,pme1801835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1801835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1801845z9z12z15z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:0/18:4(5z,9z,12z,15z))",amet_c + pme1801845z9z12z15z_c --> ahcys_c + h_c + pdme1801845z9z12z15z_c,pdme1801845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1801845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1801845z9z12z15z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:0/18:4(5z,9z,12z,15z))",amet_c + pme1801845z9z12z15z_c --> ahcys_c + h_c + pdme1801845z9z12z15z_c,pme1801845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1801845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt18111z1819z,phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(11z)/18:1(9z)),amet_c + pme18111z1819z_c --> ahcys_c + h_c + pdme18111z1819z_c,pdme18111z1819z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme18111z1819z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt18111z1819z,phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(11z)/18:1(9z)),amet_c + pme18111z1819z_c --> ahcys_c + h_c + pdme18111z1819z_c,pme18111z1819z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme18111z1819z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt18111z1829z12z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(11z)/18:2(9z,12z))",amet_c + pme18111z1829z12z_c --> ahcys_c + h_c + pdme18111z1829z12z_c,pdme18111z1829z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme18111z1829z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt18111z1829z12z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(11z)/18:2(9z,12z))",amet_c + pme18111z1829z12z_c --> ahcys_c + h_c + pdme18111z1829z12z_c,pme18111z1829z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme18111z1829z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt18111z1835z9z12z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(11z)/18:3(5z,12z,15z))",amet_c + pme18111z1835z9z12z_c --> ahcys_c + h_c + pdme18111z1835z9z12z_c,pdme18111z1835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme18111z1835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt18111z1835z9z12z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(11z)/18:3(5z,12z,15z))",amet_c + pme18111z1835z9z12z_c --> ahcys_c + h_c + pdme18111z1835z9z12z_c,pme18111z1835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme18111z1835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt18111z1845z9z12z15z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(11z)/18:4(5z,9z,12z,15z))",amet_c + pme18111z1845z9z12z15z_c --> ahcys_c + h_c + pdme18111z1845z9z12z15z_c,pdme18111z1845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme18111z1845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt18111z1845z9z12z15z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(11z)/18:4(5z,9z,12z,15z))",amet_c + pme18111z1845z9z12z15z_c --> ahcys_c + h_c + pdme18111z1845z9z12z15z_c,pme18111z1845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme18111z1845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1819z1819z,phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(9z)/18:1(9z)),amet_c + pme1819z1819z_c --> ahcys_c + h_c + pdme1819z1819z_c,pdme1819z1819z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1819z1819z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1819z1819z,phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(9z)/18:1(9z)),amet_c + pme1819z1819z_c --> ahcys_c + h_c + pdme1819z1819z_c,pme1819z1819z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1819z1819z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1819z1829z12z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(9z)/18:2(9z,12z))",amet_c + pme1819z1829z12z_c --> ahcys_c + h_c + pdme1819z1829z12z_c,pdme1819z1829z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1819z1829z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1819z1829z12z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(9z)/18:2(9z,12z))",amet_c + pme1819z1829z12z_c --> ahcys_c + h_c + pdme1819z1829z12z_c,pme1819z1829z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1819z1829z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1819z1835z9z12z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(9z)/18:3(5z,12z,15z))",amet_c + pme1819z1835z9z12z_c --> ahcys_c + h_c + pdme1819z1835z9z12z_c,pdme1819z1835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1819z1835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1819z1835z9z12z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(9z)/18:3(5z,12z,15z))",amet_c + pme1819z1835z9z12z_c --> ahcys_c + h_c + pdme1819z1835z9z12z_c,pme1819z1835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1819z1835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1819z1845z9z12z15z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(9z)/18:4(5z,9z,12z,15z))",amet_c + pme1819z1845z9z12z15z_c --> ahcys_c + h_c + pdme1819z1845z9z12z15z_c,pdme1819z1845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pdme1819z1845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
pmemt1819z1845z9z12z15z,"phosphatidyl-N-methylethanolamine N-methyltransferase (18:1(9z)/18:4(5z,9z,12z,15z))",amet_c + pme1819z1845z9z12z15z_c --> ahcys_c + h_c + pdme1819z1845z9z12z15z_c,pme1819z1845z9z12z15z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pme1819z1845z9z12z15z_c is outside BiGG and has no curated reaction; confirm these reactions are real
